target,ref,MHC_I_alpha1_alpha2,MHC_I_alpha1_alpha2_cov,peptide,peptide_cov,TCR_alpha_variable,TCR_alpha_variable_cov,TCR_beta_variable,TCR_beta_variable_cov,MHC_II_alpha1,MHC_II_alpha1_cov,MHC_II_beta1,MHC_II_beta1_cov
7N2O,2OL3,72.92817679558011,1.0,12.5,0.1111111111111111,33.035714285714285,0.9823008849557522,30.90909090909091,0.963963963963964,,,,
7N2O,2P5E,83.42541436464089,1.0,11.11111111111111,0.5555555555555556,85.45454545454545,0.9732142857142857,39.09090909090909,0.9459459459459459,,,,
7N2O,2P5W,83.42541436464089,1.0,11.11111111111111,0.5555555555555556,85.45454545454545,0.9732142857142857,40.0,0.9369369369369369,,,,
7N2O,2PYE,83.42541436464089,1.0,11.11111111111111,0.5555555555555556,88.18181818181819,0.9732142857142857,40.90909090909091,0.9369369369369369,,,,
7N2O,2UWE,83.42541436464089,1.0,11.11111111111111,0.4444444444444444,31.818181818181817,0.9821428571428571,39.44954128440367,0.9819819819819819,,,,
7N2O,2VLJ,83.42541436464089,1.0,11.11111111111111,0.1111111111111111,39.603960396039604,0.9017857142857143,39.44954128440367,0.9819819819819819,,,,
7N2O,2VLK,83.42541436464089,1.0,11.11111111111111,0.1111111111111111,39.603960396039604,0.9017857142857143,39.44954128440367,0.9819819819819819,,,,
7N2O,2VLR,83.42541436464089,1.0,11.11111111111111,0.1111111111111111,39.603960396039604,0.9017857142857143,38.53211009174312,0.9819819819819819,,,,
7N2O,2YPL,86.74033149171271,1.0,11.11111111111111,0.2727272727272727,42.45283018867924,0.9464285714285714,36.44859813084112,0.963963963963964,,,,
7N2O,3D39,83.42541436464089,1.0,22.22222222222222,0.5555555555555556,43.925233644859816,0.9553571428571429,42.34234234234234,0.9375,,,,
7N2O,3D3V,83.42541436464089,1.0,22.22222222222222,0.5555555555555556,43.925233644859816,0.9553571428571429,42.34234234234234,0.9375,,,,
7N2O,3DXA,89.50276243093923,1.0,11.11111111111111,0.3,28.571428571428573,0.9285714285714286,47.747747747747745,0.9910714285714286,,,,
7N2O,3E2H,72.0,0.9668508287292817,33.333333333333336,0.5555555555555556,37.03703703703704,0.9553571428571429,36.44859813084112,0.963963963963964,,,,
7N2O,3E3Q,72.0,0.9668508287292817,33.333333333333336,0.5555555555555556,37.96296296296296,0.9553571428571429,36.44859813084112,0.963963963963964,,,,
7N2O,3FFC,87.70949720670392,0.988950276243094,11.11111111111111,0.1111111111111111,38.18181818181818,0.9553571428571429,47.747747747747745,0.9652173913043478,,,,
7N2O,3GSN,83.42541436464089,1.0,22.22222222222222,0.5555555555555556,43.39622641509434,0.9464285714285714,38.73873873873874,0.9459459459459459,,,,
7N2O,3H9S,83.42541436464089,1.0,22.22222222222222,0.5555555555555556,43.925233644859816,0.9553571428571429,42.34234234234234,0.9375,,,,
7N2O,3HG1,83.42541436464089,1.0,22.22222222222222,0.3,44.76190476190476,0.9375,33.333333333333336,0.990990990990991,,,,
7N2O,3KPR,89.50276243093923,1.0,11.11111111111111,0.6666666666666666,33.027522935779814,0.9642857142857143,44.14414414414414,0.9732142857142857,,,,
7N2O,3KPS,89.50276243093923,1.0,11.11111111111111,0.6666666666666666,33.027522935779814,0.9642857142857143,44.14414414414414,0.9732142857142857,,,,
7N2O,3KXF,85.55555555555556,0.994475138121547,11.11111111111111,0.38461538461538464,38.73873873873874,0.9732142857142857,40.90909090909091,0.972972972972973,,,,
7N2O,3MV7,86.66666666666667,0.994475138121547,11.11111111111111,0.2727272727272727,57.69230769230769,0.9285714285714286,91.66666666666667,0.972972972972973,,,,
7N2O,3MV8,86.66666666666667,0.994475138121547,11.11111111111111,0.2727272727272727,57.69230769230769,0.9285714285714286,90.74074074074075,0.972972972972973,,,,
7N2O,3MV9,86.66666666666667,0.994475138121547,11.11111111111111,0.2727272727272727,57.69230769230769,0.9285714285714286,90.74074074074075,0.972972972972973,,,,
7N2O,3O4L,83.42541436464089,1.0,33.333333333333336,0.6666666666666666,43.689320388349515,0.9196428571428571,33.333333333333336,0.9285714285714286,,,,
7N2O,3PQY,70.55555555555556,0.994475138121547,11.11111111111111,0.5,33.9622641509434,0.9375,40.18691588785047,0.963963963963964,,,,
7N2O,3PWP,83.42541436464089,1.0,0.0,0.1111111111111111,43.925233644859816,0.9553571428571429,42.34234234234234,0.9375,,,,
7N2O,3QDG,83.42541436464089,1.0,22.22222222222222,0.3,44.339622641509436,0.9464285714285714,40.36697247706422,0.972972972972973,,,,
7N2O,3QDJ,83.42541436464089,1.0,22.22222222222222,0.3333333333333333,44.339622641509436,0.9464285714285714,40.36697247706422,0.972972972972973,,,,
7N2O,3QDM,83.42541436464089,1.0,22.22222222222222,0.3,38.613861386138616,0.8928571428571429,36.36363636363637,0.9819819819819819,,,,
7N2O,3QEQ,83.42541436464089,1.0,22.22222222222222,0.3333333333333333,38.613861386138616,0.8928571428571429,36.36363636363637,0.9819819819819819,,,,
7N2O,3QFJ,83.42541436464089,1.0,22.22222222222222,0.5555555555555556,43.925233644859816,0.9553571428571429,42.34234234234234,0.9375,,,,
7N2O,3RGV,71.8232044198895,1.0,11.11111111111111,0.6153846153846154,32.075471698113205,0.9464285714285714,37.61467889908257,0.9819819819819819,,,,
7N2O,3SJV,87.70949720670392,0.988950276243094,11.11111111111111,0.1111111111111111,41.74757281553398,0.9196428571428571,43.11926605504587,0.972972972972973,,,,
7N2O,3TF7,71.5909090909091,0.9723756906077348,33.333333333333336,0.5555555555555556,,0.0,34.25925925925926,0.972972972972973,,,,
7N2O,3TFK,71.5909090909091,0.9723756906077348,11.11111111111111,0.1111111111111111,39.09090909090909,0.9732142857142857,34.25925925925926,0.972972972972973,,,,
7N2O,3TJH,71.5909090909091,0.9723756906077348,11.11111111111111,0.3333333333333333,39.09090909090909,0.9732142857142857,34.25925925925926,0.972972972972973,,,,
7N2O,3TPU,71.5909090909091,0.9723756906077348,33.333333333333336,0.5555555555555556,39.09090909090909,0.9732142857142857,34.25925925925926,0.972972972972973,,,,
7N2O,3UTS,83.42541436464089,1.0,11.11111111111111,0.6,46.728971962616825,0.9553571428571429,45.04504504504504,0.9823008849557522,,,,
7N2O,3UTT,83.42541436464089,1.0,11.11111111111111,0.6,46.728971962616825,0.9553571428571429,45.04504504504504,0.9823008849557522,,,,
7N2O,3VXM,84.5303867403315,1.0,11.11111111111111,0.2,36.607142857142854,0.9821428571428571,38.73873873873874,0.9642857142857143,,,,
7N2O,3VXR,84.5303867403315,1.0,11.11111111111111,0.4,89.81481481481481,0.9642857142857143,46.36363636363637,0.9819819819819819,,,,
7N2O,3VXS,84.5303867403315,1.0,11.11111111111111,0.4,89.81481481481481,0.9642857142857143,46.36363636363637,0.9819819819819819,,,,
7N2O,3VXU,84.5303867403315,1.0,11.11111111111111,0.2,40.74074074074074,0.9464285714285714,39.81481481481482,0.972972972972973,,,,
7N2O,3W0W,84.5303867403315,1.0,11.11111111111111,0.2,40.74074074074074,0.9464285714285714,39.81481481481482,0.972972972972973,,,,
7N2O,4EUP,83.42541436464089,1.0,22.22222222222222,0.3333333333333333,42.99065420560748,0.9553571428571429,36.36363636363637,0.990990990990991,,,,
7N2O,4FTV,83.42541436464089,1.0,11.11111111111111,0.5555555555555556,43.925233644859816,0.9553571428571429,43.24324324324324,0.9375,,,,
7N2O,4G8G,99.4475138121547,1.0,11.11111111111111,0.3,36.607142857142854,0.9732142857142857,40.90909090909091,0.9369369369369369,,,,
7N2O,4G9F,99.4475138121547,1.0,11.11111111111111,0.3,36.607142857142854,0.9732142857142857,40.90909090909091,0.9369369369369369,,,,
7N2O,4JFD,83.42541436464089,1.0,22.22222222222222,0.3,45.714285714285715,0.9375,33.333333333333336,0.9819819819819819,,,,
7N2O,4JFE,83.42541436464089,1.0,22.22222222222222,0.3,45.714285714285715,0.9375,33.333333333333336,0.9819819819819819,,,,
7N2O,4JFF,83.42541436464089,1.0,22.22222222222222,0.3,45.714285714285715,0.9375,33.333333333333336,0.9819819819819819,,,,
7N2O,4JRX,86.11111111111111,0.994475138121547,11.11111111111111,0.38461538461538464,38.73873873873874,0.9732142857142857,37.38317757009346,0.9459459459459459,,,,
7N2O,4JRY,86.11111111111111,0.994475138121547,11.11111111111111,0.38461538461538464,42.99065420560748,0.9553571428571429,64.54545454545455,0.990990990990991,,,,
7N2O,4L3E,83.42541436464089,1.0,22.22222222222222,0.3,43.39622641509434,0.9464285714285714,40.36697247706422,0.972972972972973,,,,
7N2O,4MJI,87.29281767955801,1.0,12.5,0.3333333333333333,54.36893203883495,0.9196428571428571,46.788990825688074,0.963963963963964,,,,
7N2O,4MNQ,83.42541436464089,1.0,33.333333333333336,0.5555555555555556,42.15686274509804,0.9107142857142857,37.03703703703704,0.9279279279279279,,,,
7N2O,4MS8,72.1590909090909,0.9723756906077348,11.11111111111111,0.3333333333333333,39.09090909090909,0.9732142857142857,34.25925925925926,0.972972972972973,,,,
7N2O,4MVB,72.1590909090909,0.9723756906077348,11.11111111111111,0.1111111111111111,39.09090909090909,0.9732142857142857,34.25925925925926,0.972972972972973,,,,
7N2O,4MXQ,72.1590909090909,0.9723756906077348,11.11111111111111,0.3333333333333333,39.09090909090909,0.9732142857142857,34.25925925925926,0.972972972972973,,,,
7N2O,4N0C,72.1590909090909,0.9723756906077348,11.11111111111111,0.1111111111111111,39.09090909090909,0.9732142857142857,34.25925925925926,0.972972972972973,,,,
7N2O,4N5E,72.1590909090909,0.9723756906077348,33.333333333333336,0.7777777777777778,39.09090909090909,0.9732142857142857,34.25925925925926,0.972972972972973,,,,
7N2O,4NHU,73.29545454545455,0.9723756906077348,22.22222222222222,0.5454545454545454,37.96296296296296,0.9553571428571429,36.44859813084112,0.963963963963964,,,,
7N2O,4PRH,86.03351955307262,0.988950276243094,11.11111111111111,0.2727272727272727,57.69230769230769,0.9285714285714286,91.66666666666667,0.972972972972973,,,,
7N2O,4PRI,86.11111111111111,0.994475138121547,11.11111111111111,0.2727272727272727,57.69230769230769,0.9285714285714286,91.66666666666667,0.972972972972973,,,,
7N2O,4PRP,86.66666666666667,0.994475138121547,11.11111111111111,0.2727272727272727,57.69230769230769,0.9285714285714286,91.66666666666667,0.972972972972973,,,,
7N2O,4QOK,83.42541436464089,1.0,22.22222222222222,0.3,44.76190476190476,0.9375,33.333333333333336,0.990990990990991,,,,
7N2O,4QRP,87.70949720670392,0.988950276243094,11.11111111111111,0.1111111111111111,33.64485981308411,0.9553571428571429,40.54054054054054,0.9910714285714286,,,,
7N2O,4QRR,86.66666666666667,0.994475138121547,11.11111111111111,0.3333333333333333,37.5,0.9739130434782609,59.45945945945946,1.0,,,,
7N2O,5BRZ,81.76795580110497,1.0,11.11111111111111,0.5555555555555556,82.72727272727273,0.9553571428571429,61.46788990825688,0.9819819819819819,,,,
7N2O,5BS0,81.76795580110497,1.0,11.11111111111111,0.5555555555555556,82.72727272727273,0.9553571428571429,61.46788990825688,0.9819819819819819,,,,
7N2O,5C07,83.42541436464089,1.0,11.11111111111111,0.6,46.728971962616825,0.9553571428571429,45.04504504504504,0.9823008849557522,,,,
7N2O,5C08,83.42541436464089,1.0,11.11111111111111,0.3,46.728971962616825,0.9553571428571429,45.04504504504504,0.9823008849557522,,,,
7N2O,5C09,83.42541436464089,1.0,0.0,0.1,46.728971962616825,0.9553571428571429,45.04504504504504,0.9823008849557522,,,,
7N2O,5C0A,83.42541436464089,1.0,22.22222222222222,0.6,46.728971962616825,0.9553571428571429,45.04504504504504,0.9823008849557522,,,,
7N2O,5C0B,83.42541436464089,1.0,11.11111111111111,0.3,46.728971962616825,0.9553571428571429,45.04504504504504,0.9823008849557522,,,,
7N2O,5C0C,83.42541436464089,1.0,11.11111111111111,0.3,46.728971962616825,0.9553571428571429,45.04504504504504,0.9823008849557522,,,,
7N2O,5D2L,83.42541436464089,1.0,22.22222222222222,0.5555555555555556,43.39622641509434,0.9464285714285714,45.04504504504504,0.990990990990991,,,,
7N2O,5D2N,83.42541436464089,1.0,22.22222222222222,0.5555555555555556,29.807692307692307,0.9196428571428571,43.24324324324324,0.9652173913043478,,,,
7N2O,5E6I,83.42541436464089,1.0,11.11111111111111,0.1111111111111111,36.19047619047619,0.9285714285714286,37.61467889908257,0.9819819819819819,,,,
7N2O,5E9D,83.42541436464089,1.0,22.22222222222222,0.3,43.925233644859816,0.9553571428571429,39.63963963963964,0.9375,,,,
7N2O,5EU6,83.42541436464089,1.0,22.22222222222222,0.5555555555555556,92.72727272727273,0.9821428571428571,51.81818181818182,0.972972972972973,,,,
7N2O,5EUO,83.42541436464089,1.0,11.11111111111111,0.1111111111111111,37.61467889908257,0.9732142857142857,39.44954128440367,0.9819819819819819,,,,
7N2O,5HHM,83.42541436464089,1.0,11.11111111111111,0.1111111111111111,39.603960396039604,0.9017857142857143,39.44954128440367,0.9819819819819819,,,,
7N2O,5HHO,83.42541436464089,1.0,11.11111111111111,0.1111111111111111,39.603960396039604,0.9017857142857143,39.44954128440367,0.9819819819819819,,,,
7N2O,5HYJ,83.42541436464089,1.0,11.11111111111111,0.3,46.728971962616825,0.9553571428571429,45.04504504504504,0.9823008849557522,,,,
7N2O,5ISZ,83.42541436464089,1.0,11.11111111111111,0.1111111111111111,43.925233644859816,0.9553571428571429,38.53211009174312,0.9819819819819819,,,,
7N2O,5IVX,74.03314917127072,1.0,0.0,0.3,42.72727272727273,0.9821428571428571,37.03703703703704,0.972972972972973,,,,
7N2O,5JHD,83.42541436464089,1.0,11.11111111111111,0.1111111111111111,37.5,0.9736842105263158,37.03703703703704,0.972972972972973,,,,
7N2O,5JZI,83.42541436464089,1.0,11.11111111111111,0.6,33.333333333333336,0.9375,40.74074074074074,0.954954954954955,,,,
7N2O,5M00,70.7182320441989,1.0,22.22222222222222,0.6666666666666666,42.05607476635514,0.9553571428571429,37.27272727272727,0.990990990990991,,,,
7N2O,5M01,70.7182320441989,1.0,22.22222222222222,0.4444444444444444,42.05607476635514,0.9553571428571429,37.27272727272727,0.990990990990991,,,,
7N2O,5M02,70.7182320441989,1.0,33.333333333333336,0.4444444444444444,42.05607476635514,0.9553571428571429,37.27272727272727,0.990990990990991,,,,
7N2O,5MEN,83.42541436464089,1.0,33.333333333333336,0.5555555555555556,45.09803921568628,0.9017857142857143,39.81481481481482,0.918918918918919,,,,
7N2O,5NHT,83.42541436464089,1.0,22.22222222222222,0.3,43.39622641509434,0.9464285714285714,36.93693693693694,1.0,,,,
7N2O,5NME,83.42541436464089,1.0,11.11111111111111,0.1111111111111111,42.99065420560748,0.9553571428571429,62.38532110091743,0.9819819819819819,,,,
7N2O,5NMF,83.42541436464089,1.0,11.11111111111111,0.1111111111111111,42.99065420560748,0.9553571428571429,62.38532110091743,0.9819819819819819,,,,
7N2O,5NMG,83.42541436464089,1.0,11.11111111111111,0.4444444444444444,42.99065420560748,0.9553571428571429,62.38532110091743,0.9819819819819819,,,,
7N2O,5NQK,83.42541436464089,1.0,22.22222222222222,0.3,42.45283018867924,0.9464285714285714,36.93693693693694,1.0,,,,
7N2O,5SWS,70.7182320441989,1.0,11.11111111111111,0.4444444444444444,46.788990825688074,0.9642857142857143,37.61467889908257,0.9819819819819819,,,,
7N2O,5SWZ,70.7182320441989,1.0,11.11111111111111,0.4444444444444444,44.95412844036697,0.9642857142857143,39.09090909090909,0.990990990990991,,,,
7N2O,5TEZ,83.42541436464089,1.0,11.11111111111111,0.1111111111111111,38.18181818181818,0.9821428571428571,37.27272727272727,0.990990990990991,,,,
7N2O,5TIL,70.7182320441989,1.0,22.22222222222222,0.4444444444444444,42.05607476635514,0.9553571428571429,37.27272727272727,0.990990990990991,,,,
7N2O,5TJE,70.7182320441989,1.0,11.11111111111111,0.4444444444444444,42.05607476635514,0.9553571428571429,37.27272727272727,0.990990990990991,,,,
7N2O,5W1V,72.37569060773481,1.0,22.22222222222222,0.5555555555555556,41.904761904761905,0.9107142857142857,90.09009009009009,0.9823008849557522,,,,
7N2O,5W1W,72.37569060773481,1.0,22.22222222222222,0.5555555555555556,41.904761904761905,0.9107142857142857,90.09009009009009,0.9823008849557522,,,,
7N2O,5WKF,85.0828729281768,1.0,11.11111111111111,0.2,34.905660377358494,0.9464285714285714,42.34234234234234,0.9910714285714286,,,,
7N2O,5WKH,85.0828729281768,1.0,11.11111111111111,0.2,35.84905660377358,0.9464285714285714,42.34234234234234,0.9910714285714286,,,,
7N2O,5WLG,70.7182320441989,1.0,22.22222222222222,0.6666666666666666,45.54455445544554,0.9017857142857143,36.36363636363637,0.990990990990991,,,,
7N2O,5XOT,86.11111111111111,0.994475138121547,11.11111111111111,0.3333333333333333,35.77981651376147,0.9642857142857143,38.73873873873874,0.9819819819819819,,,,
7N2O,5XOV,84.5303867403315,1.0,11.11111111111111,0.4,33.035714285714285,0.9911504424778761,33.333333333333336,0.9821428571428571,,,,
7N2O,5YXN,83.42541436464089,1.0,11.11111111111111,0.6,33.333333333333336,0.9375,40.74074074074074,0.954954954954955,,,,
7N2O,5YXU,83.42541436464089,1.0,11.11111111111111,0.6,33.333333333333336,0.9375,39.81481481481482,0.954954954954955,,,,
7N2O,6AM5,83.42541436464089,1.0,11.11111111111111,0.9,44.339622641509436,0.9464285714285714,40.36697247706422,0.972972972972973,,,,
7N2O,6AMU,83.33333333333333,0.994475138121547,22.22222222222222,0.4,44.339622641509436,0.9464285714285714,40.36697247706422,0.972972972972973,,,,
7N2O,6AVF,89.32584269662921,0.9834254143646409,22.22222222222222,0.23076923076923078,25.925925925925927,0.9553571428571429,38.18181818181818,0.990990990990991,,,,
7N2O,6AVG,89.32584269662921,0.9834254143646409,22.22222222222222,0.23076923076923078,28.155339805825243,0.9107142857142857,92.7927927927928,1.0,,,,
7N2O,6BJ2,86.66666666666667,0.994475138121547,11.11111111111111,0.3333333333333333,41.07142857142857,0.9823008849557522,62.38532110091743,0.9819819819819819,,,,
7N2O,6BJ3,86.66666666666667,0.994475138121547,11.11111111111111,0.3333333333333333,35.77981651376147,0.9642857142857143,38.73873873873874,0.9819819819819819,,,,
7N2O,6BJ8,86.66666666666667,0.994475138121547,11.11111111111111,0.3333333333333333,35.77981651376147,0.9642857142857143,38.73873873873874,0.9819819819819819,,,,
7N2O,6D78,83.42541436464089,1.0,22.22222222222222,0.3333333333333333,43.39622641509434,0.9464285714285714,40.36697247706422,0.972972972972973,,,,
7N2O,6D7G,83.42541436464089,1.0,22.22222222222222,0.3,34.234234234234236,0.9821428571428571,25.225225225225227,0.9642857142857143,,,,
7N2O,6DKP,83.42541436464089,1.0,22.22222222222222,0.3,43.39622641509434,0.9464285714285714,40.36697247706422,0.972972972972973,,,,
7N2O,6EQA,83.42541436464089,1.0,22.22222222222222,0.3333333333333333,44.76190476190476,0.9375,33.333333333333336,0.990990990990991,,,,
7N2O,6EQB,83.42541436464089,1.0,22.22222222222222,0.3333333333333333,45.714285714285715,0.9375,33.333333333333336,0.9819819819819819,,,,
7N2O,6G9Q,70.7182320441989,1.0,22.22222222222222,0.4444444444444444,42.05607476635514,0.9553571428571429,37.27272727272727,0.990990990990991,,,,
7N2O,6L9L,72.57142857142857,0.9668508287292817,11.11111111111111,0.3333333333333333,31.428571428571427,0.9285714285714286,38.888888888888886,0.972972972972973,,,,
7N2O,6MTM,92.26519337016575,1.0,33.333333333333336,0.6666666666666666,35.922330097087375,0.9017857142857143,37.03703703703704,0.972972972972973,,,,
7N2O,6P64,83.42541436464089,1.0,22.22222222222222,0.6666666666666666,33.944954128440365,0.9464285714285714,50.450450450450454,0.990990990990991,,,,
7N2O,6Q3S,82.32044198895028,1.0,11.11111111111111,0.3333333333333333,90.0,0.9642857142857143,41.81818181818182,0.9279279279279279,,,,
7N2O,6R2L,83.42541436464089,1.0,11.11111111111111,0.4444444444444444,42.15686274509804,0.9107142857142857,45.04504504504504,0.9565217391304348,,,,
7N2O,6RP9,83.42541436464089,1.0,11.11111111111111,0.3333333333333333,42.20183486238532,0.9553571428571429,45.945945945945944,0.9649122807017544,,,,
7N2O,6RPA,83.42541436464089,1.0,11.11111111111111,0.3333333333333333,33.035714285714285,0.9911504424778761,36.93693693693694,0.9732142857142857,,,,
7N2O,6RPB,83.42541436464089,1.0,11.11111111111111,0.3333333333333333,43.925233644859816,0.9464285714285714,41.81818181818182,0.9369369369369369,,,,
7N2O,6RSY,83.42541436464089,1.0,33.333333333333336,0.8888888888888888,29.62962962962963,0.9375,48.648648648648646,0.990990990990991,,,,
7N2O,6TMO,83.42541436464089,1.0,22.22222222222222,0.3,45.714285714285715,0.9375,33.333333333333336,0.9819819819819819,,,,
7N2O,6TRO,83.42541436464089,1.0,0.0,0.1,43.11926605504587,0.9642857142857143,36.93693693693694,0.9823008849557522,,,,
7N2O,6UK2,83.42541436464089,1.0,22.22222222222222,0.6666666666666666,33.944954128440365,0.9464285714285714,50.450450450450454,0.990990990990991,,,,
7N2O,6UK4,83.42541436464089,1.0,22.22222222222222,0.6666666666666666,33.944954128440365,0.9464285714285714,50.450450450450454,0.990990990990991,,,,
7N2O,6ULN,85.55555555555556,0.994475138121547,0.0,0.0,27.77777777777778,0.9553571428571429,62.72727272727273,0.9819819819819819,,,,
7N2O,6ULR,85.55555555555556,0.994475138121547,0.0,0.0,27.77777777777778,0.9553571428571429,61.26126126126126,1.0,,,,
7N2O,6UON,85.55555555555556,0.994475138121547,11.11111111111111,0.1,42.20183486238532,0.9553571428571429,38.888888888888886,0.9009009009009009,,,,
7N2O,6UZ1,83.42541436464089,1.0,11.11111111111111,0.5555555555555556,43.925233644859816,0.9553571428571429,39.63963963963964,0.9375,,,,
7N2O,6VM7,83.42541436464089,1.0,22.22222222222222,0.7777777777777778,33.027522935779814,0.9553571428571429,39.63963963963964,1.0,,,,
7N2O,6VM8,83.42541436464089,1.0,33.333333333333336,0.7777777777777778,33.027522935779814,0.9553571428571429,39.63963963963964,1.0,,,,
7N2O,6VM9,83.42541436464089,1.0,33.333333333333336,0.7777777777777778,43.11926605504587,0.9553571428571429,40.36697247706422,0.9819819819819819,,,,
7N2O,6VMA,83.42541436464089,1.0,22.22222222222222,0.7777777777777778,43.11926605504587,0.9553571428571429,40.36697247706422,0.9819819819819819,,,,
7N2O,6VMC,83.42541436464089,1.0,22.22222222222222,0.7777777777777778,43.11926605504587,0.9553571428571429,40.36697247706422,0.9819819819819819,,,,
7N2O,6VMX,89.32584269662921,0.9834254143646409,11.11111111111111,0.4444444444444444,42.592592592592595,0.9642857142857143,37.83783783783784,0.9821428571428571,,,,
7N2O,6VQO,83.42541436464089,1.0,11.11111111111111,0.4444444444444444,46.42857142857143,0.9821428571428571,41.81818181818182,0.990990990990991,,,,
7N2O,6VRM,83.42541436464089,1.0,11.11111111111111,0.4444444444444444,41.509433962264154,0.9464285714285714,42.34234234234234,0.9732142857142857,,,,
7N2O,6VRN,83.42541436464089,1.0,11.11111111111111,0.4444444444444444,36.607142857142854,0.9646017699115044,34.234234234234236,1.0,,,,
7N2O,7BYD,82.22222222222223,0.994475138121547,0.0,0.1111111111111111,29.523809523809526,0.9285714285714286,45.04504504504504,0.9823008849557522,,,,
7N2O,7JWI,70.7182320441989,1.0,11.11111111111111,0.4444444444444444,44.95412844036697,0.9642857142857143,39.09090909090909,0.990990990990991,,,,
7N2O,7JWJ,70.7182320441989,1.0,11.11111111111111,0.4444444444444444,41.584158415841586,0.8928571428571429,34.234234234234236,0.9736842105263158,,,,
7N2O,7N1E,83.42541436464089,1.0,22.22222222222222,0.8888888888888888,36.44859813084112,0.9553571428571429,46.846846846846844,0.9823008849557522,,,,
7N2O,7N1F,83.42541436464089,1.0,22.22222222222222,0.6666666666666666,41.12149532710281,0.9375,48.18181818181818,0.963963963963964,,,,
7N2O,7N6E,83.42541436464089,1.0,22.22222222222222,0.6666666666666666,41.34615384615385,0.9285714285714286,35.77981651376147,0.9819819819819819,,,,
7N2P,1AO7,83.42541436464089,1.0,22.22222222222222,0.6666666666666666,42.45283018867924,0.9813084112149533,40.54054054054054,0.9375,,,,
7N2P,1BD2,83.42541436464089,1.0,22.22222222222222,0.6666666666666666,39.62264150943396,0.9906542056074766,41.44144144144144,0.9459459459459459,,,,
7N2P,1FO0,72.37569060773481,1.0,0.0,0.3333333333333333,34.905660377358494,0.9380530973451328,31.192660550458715,0.963963963963964,,,,
7N2P,1G6R,72.37569060773481,1.0,12.5,0.2222222222222222,40.56603773584906,0.9814814814814815,35.51401869158879,0.963963963963964,,,,
7N2P,1KJ2,72.37569060773481,1.0,0.0,0.1111111111111111,40.56603773584906,0.9814814814814815,34.234234234234236,0.956140350877193,,,,
7N2P,1LP9,83.42541436464089,1.0,22.22222222222222,0.6666666666666666,33.0188679245283,0.9636363636363636,39.44954128440367,0.9819819819819819,,,,
7N2P,1MI5,87.70949720670392,0.988950276243094,11.11111111111111,0.6666666666666666,29.245283018867923,0.944954128440367,43.24324324324324,0.9732142857142857,,,,
7N2P,1MWA,71.8232044198895,1.0,12.5,0.3333333333333333,40.56603773584906,0.9814814814814815,35.51401869158879,0.963963963963964,,,,
7N2P,1NAM,72.37569060773481,1.0,12.5,0.1111111111111111,34.905660377358494,0.9380530973451328,30.90909090909091,0.972972972972973,,,,
7N2P,1OGA,83.42541436464089,1.0,22.22222222222222,0.6666666666666666,39.603960396039604,0.9433962264150944,39.44954128440367,0.9819819819819819,,,,
7N2P,1QRN,83.42541436464089,1.0,22.22222222222222,0.6666666666666666,42.45283018867924,0.9813084112149533,40.54054054054054,0.9375,,,,
7N2P,1QSE,83.42541436464089,1.0,22.22222222222222,0.7777777777777778,42.45283018867924,0.9813084112149533,40.54054054054054,0.9375,,,,
7N2P,1QSF,83.42541436464089,1.0,22.22222222222222,0.6666666666666666,42.45283018867924,0.9813084112149533,40.54054054054054,0.9375,,,,
7N2P,2AK4,86.11111111111111,0.994475138121547,22.22222222222222,0.46153846153846156,39.62264150943396,0.954954954954955,39.09090909090909,0.972972972972973,,,,
7N2P,2BNQ,83.42541436464089,1.0,22.22222222222222,0.3333333333333333,89.62264150943396,0.9636363636363636,40.0,0.9369369369369369,,,,
7N2P,2BNR,83.42541436464089,1.0,11.11111111111111,0.3333333333333333,89.62264150943396,0.9636363636363636,40.0,0.9369369369369369,,,,
7N2P,2CKB,72.37569060773481,1.0,12.5,0.3333333333333333,40.56603773584906,0.9814814814814815,35.51401869158879,0.963963963963964,,,,
7N2P,2E7L,73.29545454545455,0.9723756906077348,11.11111111111111,0.5555555555555556,38.679245283018865,0.9814814814814815,35.51401869158879,0.963963963963964,,,,
7N2P,2ESV,72.22222222222223,0.994475138121547,44.44444444444444,0.5555555555555556,30.18867924528302,0.9626168224299065,45.87155963302752,0.972972972972973,,,,
7N2P,2F53,83.42541436464089,1.0,11.11111111111111,0.3333333333333333,86.79245283018868,0.9636363636363636,39.09090909090909,0.9369369369369369,,,,
7N2P,2F54,83.42541436464089,1.0,11.11111111111111,0.3333333333333333,85.84905660377359,0.9636363636363636,40.0,0.9369369369369369,,,,
7N2P,2GJ6,83.42541436464089,1.0,22.22222222222222,0.6666666666666666,42.45283018867924,0.9813084112149533,40.54054054054054,0.9375,,,,
7N2P,2J8U,83.42541436464089,1.0,22.22222222222222,0.6666666666666666,33.0188679245283,0.9636363636363636,39.44954128440367,0.9819819819819819,,,,
7N2P,2JCC,82.87292817679558,1.0,22.22222222222222,0.6666666666666666,33.0188679245283,0.9636363636363636,39.44954128440367,0.9819819819819819,,,,
7N2P,2NX5,86.66666666666667,0.994475138121547,22.22222222222222,0.5454545454545454,33.9622641509434,0.9719626168224299,34.54545454545455,0.990990990990991,,,,
7N2P,2OI9,71.5909090909091,0.9723756906077348,11.11111111111111,0.5555555555555556,39.62264150943396,0.9814814814814815,35.51401869158879,0.963963963963964,,,,
